RSSI-Value,MAC-Address,Timestamp,Distance,indoor,crowded,LOS
-76,F8:93:7C:30:08:2A,2024-10-30 14:38:33,1.7,0,0,1
-85,C8:18:05:35:AD:86,2024-10-30 14:38:33,1.7,0,0,1
-76,ED:7C:A0:C9:37:39,2024-10-30 14:38:35,1.7,0,0,1
-84,E7:C1:DC:F8:37:CB,2024-10-30 14:38:35,1.7,0,0,1
-82,D0:09:CD:48:8F:33,2024-10-30 14:38:35,1.7,0,0,1
-80,E9:FF:E4:CA:81:83,2024-10-30 14:38:36,1.7,0,0,1
-83,F8:93:7C:30:08:2A,2024-10-30 14:38:37,1.7,0,0,1
-78,D1:8A:6B:17:30:48,2024-10-30 14:38:37,1.7,0,0,1
-77,FC:9B:04:14:EC:41,2024-10-30 14:38:37,1.7,0,0,1
-85,E1:35:8A:20:CA:4D,2024-10-30 14:38:37,1.7,0,0,1
-91,CA:2B:3D:A7:0C:C9,2024-10-30 14:38:38,1.7,0,0,1
-83,ED:7C:A0:C9:37:39,2024-10-30 14:38:39,1.7,0,0,1
-77,D0:09:CD:48:8F:33,2024-10-30 14:38:39,1.7,0,0,1
-79,CA:6B:21:3F:49:82,2024-10-30 14:38:39,1.7,0,0,1
-80,C3:64:53:62:5D:58,2024-10-30 14:38:41,1.7,0,0,1
-82,F8:93:7C:30:08:2A,2024-10-30 14:38:41,1.7,0,0,1
-86,D1:8A:6B:17:30:48,2024-10-30 14:38:41,1.7,0,0,1
-81,FC:9B:04:14:EC:41,2024-10-30 14:38:41,1.7,0,0,1
-80,E1:35:8A:20:CA:4D,2024-10-30 14:38:41,1.7,0,0,1
-83,C8:18:05:35:AD:86,2024-10-30 14:38:41,1.7,0,0,1
-79,CA:6B:21:3F:49:82,2024-10-30 14:38:41,1.7,0,0,1
-89,CA:2B:3D:A7:0C:C9,2024-10-30 14:38:42,1.7,0,0,1
-81,E9:FF:E4:CA:81:83,2024-10-30 14:38:42,1.7,0,0,1
-83,C3:64:53:62:5D:58,2024-10-30 14:38:43,1.7,0,0,1
-79,F8:93:7C:30:08:2A,2024-10-30 14:38:43,1.7,0,0,1
-78,D1:8A:6B:17:30:48,2024-10-30 14:38:43,1.7,0,0,1
-76,FC:9B:04:14:EC:41,2024-10-30 14:38:43,1.7,0,0,1
-87,E1:35:8A:20:CA:4D,2024-10-30 14:38:43,1.7,0,0,1
-87,C8:18:05:35:AD:86,2024-10-30 14:38:43,1.7,0,0,1
-78,CA:6B:21:3F:49:82,2024-10-30 14:38:43,1.7,0,0,1
-86,CA:2B:3D:A7:0C:C9,2024-10-30 14:38:44,1.7,0,0,1
-73,E9:FF:E4:CA:81:83,2024-10-30 14:38:44,1.7,0,0,1
-83,C3:64:53:62:5D:58,2024-10-30 14:38:45,1.7,0,0,1
-82,F8:93:7C:30:08:2A,2024-10-30 14:38:45,1.7,0,0,1
-85,D0:09:CD:48:8F:33,2024-10-30 14:38:45,1.7,0,0,1
-84,F2:C7:6C:15:14:53,2024-10-30 14:38:45,1.7,0,0,1
-78,E9:FF:E4:CA:81:83,2024-10-30 14:38:46,1.7,0,0,1
-77,F8:93:7C:30:08:2A,2024-10-30 14:38:47,1.7,0,0,1
-82,D1:8A:6B:17:30:48,2024-10-30 14:38:47,1.7,0,0,1
-84,FC:9B:04:14:EC:41,2024-10-30 14:38:47,1.7,0,0,1
-78,C3:64:53:62:5D:58,2024-10-30 14:38:49,1.7,0,0,1
-80,F8:93:7C:30:08:2A,2024-10-30 14:38:49,1.7,0,0,1
-89,D1:8A:6B:17:30:48,2024-10-30 14:38:49,1.7,0,0,1
-81,C8:18:05:35:AD:86,2024-10-30 14:38:49,1.7,0,0,1
-78,CA:6B:21:3F:49:82,2024-10-30 14:38:49,1.7,0,0,1
-74,E9:FF:E4:CA:81:83,2024-10-30 14:38:50,1.7,0,0,1
-88,D0:09:CD:48:8F:33,2024-10-30 14:38:51,1.7,0,0,1
-87,E1:35:8A:20:CA:4D,2024-10-30 14:38:51,1.7,0,0,1
-87,F2:C7:6C:15:14:53,2024-10-30 14:38:51,1.7,0,0,1
-78,C3:64:53:62:5D:58,2024-10-30 14:38:53,1.7,0,0,1
-83,F8:93:7C:30:08:2A,2024-10-30 14:38:53,1.7,0,0,1
-79,D1:8A:6B:17:30:48,2024-10-30 14:38:53,1.7,0,0,1
-89,FC:9B:04:14:EC:41,2024-10-30 14:38:53,1.7,0,0,1
-84,C8:18:05:35:AD:86,2024-10-30 14:38:53,1.7,0,0,1
-81,CA:6B:21:3F:49:82,2024-10-30 14:38:53,1.7,0,0,1
-87,CA:2B:3D:A7:0C:C9,2024-10-30 14:38:54,1.7,0,0,1
-76,E9:FF:E4:CA:81:83,2024-10-30 14:38:54,1.7,0,0,1
-75,ED:7C:A0:C9:37:39,2024-10-30 14:38:55,1.7,0,0,1
-84,D0:09:CD:48:8F:33,2024-10-30 14:38:55,1.7,0,0,1
-83,F2:C7:6C:15:14:53,2024-10-30 14:38:55,1.7,0,0,1
-79,C3:64:53:62:5D:58,2024-10-30 14:38:57,1.7,0,0,1
-87,F8:93:7C:30:08:2A,2024-10-30 14:38:57,1.7,0,0,1
-87,FC:9B:04:14:EC:41,2024-10-30 14:38:57,1.7,0,0,1
-82,C8:18:05:35:AD:86,2024-10-30 14:38:57,1.7,0,0,1
-81,CA:6B:21:3F:49:82,2024-10-30 14:38:57,1.7,0,0,1
-83,ED:7C:A0:C9:37:39,2024-10-30 14:38:59,1.7,0,0,1
-85,E1:35:8A:20:CA:4D,2024-10-30 14:38:59,1.7,0,0,1
-76,E9:FF:E4:CA:81:83,2024-10-30 14:39:00,1.7,0,0,1
-82,C3:64:53:62:5D:58,2024-10-30 14:39:01,1.7,0,0,1
-90,D0:09:CD:48:8F:33,2024-10-30 14:39:01,1.7,0,0,1
-77,C8:18:05:35:AD:86,2024-10-30 14:39:01,1.7,0,0,1
-77,ED:7C:A0:C9:37:39,2024-10-30 14:39:03,1.7,0,0,1
-78,F8:93:7C:30:08:2A,2024-10-30 14:39:03,1.7,0,0,1
-76,D1:8A:6B:17:30:48,2024-10-30 14:39:03,1.7,0,0,1
-82,FC:9B:04:14:EC:41,2024-10-30 14:39:03,1.7,0,0,1
-84,E1:35:8A:20:CA:4D,2024-10-30 14:39:03,1.7,0,0,1
-87,E9:FF:E4:CA:81:83,2024-10-30 14:39:04,1.7,0,0,1
-81,E7:C1:DC:F8:37:CB,2024-10-30 14:39:05,1.7,0,0,1
-84,C3:64:53:62:5D:58,2024-10-30 14:39:05,1.7,0,0,1
-82,C8:18:05:35:AD:86,2024-10-30 14:39:05,1.7,0,0,1
-71,DE:E7:A8:C4:50:E7,2024-09-12 10:20:27,1.8,1,0,1
-72,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:27,1.8,1,0,1
-64,E2:BB:32:6A:FC:01,2024-09-12 10:20:28,1.8,1,0,1
-61,FA:91:73:AF:B5:AA,2024-09-12 10:20:28,1.8,1,0,1
-67,FB:E4:DE:81:2E:36,2024-09-12 10:20:29,1.8,1,0,1
-62,C5:90:D6:2C:5E:01,2024-09-12 10:20:29,1.8,1,0,1
-65,ED:4F:A6:06:39:7A,2024-09-12 10:20:30,1.8,1,0,1
-61,CB:08:AA:AA:C9:C6,2024-09-12 10:20:30,1.8,1,0,1
-64,CB:F9:EE:AD:DA:38,2024-09-12 10:20:30,1.8,1,0,1
-70,F2:0B:6D:12:D2:41,2024-09-12 10:20:31,1.8,1,0,1
-54,EA:25:00:4F:3C:4D,2024-09-12 10:20:31,1.8,1,0,1
-70,DE:E7:A8:C4:50:E7,2024-09-12 10:20:31,1.8,1,0,1
-61,E2:BB:32:6A:FC:01,2024-09-12 10:20:32,1.8,1,0,1
-62,FA:91:73:AF:B5:AA,2024-09-12 10:20:32,1.8,1,0,1
-70,FB:E4:DE:81:2E:36,2024-09-12 10:20:33,1.8,1,0,1
-62,C5:90:D6:2C:5E:01,2024-09-12 10:20:33,1.8,1,0,1
-61,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:33,1.8,1,0,1
-62,E2:BB:32:6A:FC:01,2024-09-12 10:20:34,1.8,1,0,1
-64,FA:91:73:AF:B5:AA,2024-09-12 10:20:34,1.8,1,0,1
-64,CB:F9:EE:AD:DA:38,2024-09-12 10:20:34,1.8,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:20:35,1.8,1,0,1
-50,C5:90:D6:2C:5E:01,2024-09-12 10:20:35,1.8,1,0,1
-70,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:35,1.8,1,0,1
-73,ED:4F:A6:06:39:7A,2024-09-12 10:20:36,1.8,1,0,1
-59,CB:08:AA:AA:C9:C6,2024-09-12 10:20:36,1.8,1,0,1
-66,F2:0B:6D:12:D2:41,2024-09-12 10:20:37,1.8,1,0,1
-54,EA:25:00:4F:3C:4D,2024-09-12 10:20:37,1.8,1,0,1
-71,E2:BB:32:6A:FC:01,2024-09-12 10:20:38,1.8,1,0,1
-66,CB:08:AA:AA:C9:C6,2024-09-12 10:20:38,1.8,1,0,1
-65,FA:91:73:AF:B5:AA,2024-09-12 10:20:38,1.8,1,0,1
-59,CB:F9:EE:AD:DA:38,2024-09-12 10:20:38,1.8,1,0,1
-60,FB:E4:DE:81:2E:36,2024-09-12 10:20:39,1.8,1,0,1
-55,C5:90:D6:2C:5E:01,2024-09-12 10:20:39,1.8,1,0,1
-69,DE:E7:A8:C4:50:E7,2024-09-12 10:20:39,1.8,1,0,1
-77,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:39,1.8,1,0,1
-71,ED:4F:A6:06:39:7A,2024-09-12 10:20:40,1.8,1,0,1
-61,F2:0B:6D:12:D2:41,2024-09-12 10:20:41,1.8,1,0,1
-56,CB:08:AA:AA:C9:C6,2024-09-12 10:20:42,1.8,1,0,1
-61,FA:91:73:AF:B5:AA,2024-09-12 10:20:42,1.8,1,0,1
-66,CB:F9:EE:AD:DA:38,2024-09-12 10:20:43,1.8,1,0,1
-67,FB:E4:DE:81:2E:36,2024-09-12 10:20:43,1.8,1,0,1
-62,C5:90:D6:2C:5E:01,2024-09-12 10:20:43,1.8,1,0,1
-58,DE:E7:A8:C4:50:E7,2024-09-12 10:20:43,1.8,1,0,1
-57,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:43,1.8,1,0,1
-64,E2:BB:32:6A:FC:01,2024-09-12 10:20:44,1.8,1,0,1
-63,ED:4F:A6:06:39:7A,2024-09-12 10:20:44,1.8,1,0,1
-59,EA:25:00:4F:3C:4D,2024-09-12 10:20:45,1.8,1,0,1
-74,E2:BB:32:6A:FC:01,2024-09-12 10:20:46,1.8,1,0,1
-65,ED:4F:A6:06:39:7A,2024-09-12 10:20:46,1.8,1,0,1
-68,F2:0B:6D:12:D2:41,2024-09-12 10:20:47,1.8,1,0,1
-66,FB:E4:DE:81:2E:36,2024-09-12 10:20:47,1.8,1,0,1
-52,C5:90:D6:2C:5E:01,2024-09-12 10:20:47,1.8,1,0,1
-68,DE:E7:A8:C4:50:E7,2024-09-12 10:20:47,1.8,1,0,1
-73,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:47,1.8,1,0,1
-54,EA:25:00:4F:3C:4D,2024-09-12 10:20:49,1.8,1,0,1
-63,E2:BB:32:6A:FC:01,2024-09-12 10:20:50,1.8,1,0,1
-64,EA:25:00:4F:3C:4D,2024-09-12 10:20:51,1.8,1,0,1
-61,E2:BB:32:6A:FC:01,2024-09-12 10:20:52,1.8,1,0,1
-64,CB:F9:EE:AD:DA:38,2024-09-12 10:20:53,1.8,1,0,1
-70,F2:0B:6D:12:D2:41,2024-09-12 10:20:53,1.8,1,0,1
-53,C5:90:D6:2C:5E:01,2024-09-12 10:20:53,1.8,1,0,1
-69,DE:E7:A8:C4:50:E7,2024-09-12 10:20:53,1.8,1,0,1
-63,ED:4F:A6:06:39:7A,2024-09-12 10:20:54,1.8,1,0,1
-67,CB:08:AA:AA:C9:C6,2024-09-12 10:20:54,1.8,1,0,1
-65,FA:91:73:AF:B5:AA,2024-09-12 10:20:54,1.8,1,0,1
-60,CB:F9:EE:AD:DA:38,2024-09-12 10:20:55,1.8,1,0,1
-63,F2:0B:6D:12:D2:41,2024-09-12 10:20:55,1.8,1,0,1
-62,FB:E4:DE:81:2E:36,2024-09-12 10:20:55,1.8,1,0,1
-61,EA:25:00:4F:3C:4D,2024-09-12 10:20:55,1.8,1,0,1
-74,E2:BB:32:6A:FC:01,2024-09-12 10:20:56,1.8,1,0,1
-61,C5:90:D6:2C:5E:01,2024-09-12 10:20:57,1.8,1,0,1
-63,DE:E7:A8:C4:50:E7,2024-09-12 10:20:57,1.8,1,0,1
-64,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:57,1.8,1,0,1
-68,ED:4F:A6:06:39:7A,2024-09-12 10:20:58,1.8,1,0,1
-63,CB:08:AA:AA:C9:C6,2024-09-12 10:20:58,1.8,1,0,1
-64,CB:F9:EE:AD:DA:38,2024-09-12 10:20:59,1.8,1,0,1
-63,F2:0B:6D:12:D2:41,2024-09-12 10:20:59,1.8,1,0,1
-55,C5:90:D6:2C:5E:01,2024-09-12 10:20:59,1.8,1,0,1
-66,DE:E7:A8:C4:50:E7,2024-09-12 10:20:59,1.8,1,0,1
-78,EF:0D:1E:F2:0C:B2,2024-09-12 10:20:59,1.8,1,0,1
-66,ED:4F:A6:06:39:7A,2024-09-12 10:21:00,1.8,1,0,1
-68,CB:08:AA:AA:C9:C6,2024-09-12 10:21:00,1.8,1,0,1
-60,CB:F9:EE:AD:DA:38,2024-09-12 10:21:01,1.8,1,0,1
-65,DE:E7:A8:C4:50:E7,2024-09-12 10:21:01,1.8,1,0,1
-69,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:01,1.8,1,0,1
-62,ED:4F:A6:06:39:7A,2024-09-12 10:21:02,1.8,1,0,1
-58,CB:08:AA:AA:C9:C6,2024-09-12 10:21:02,1.8,1,0,1
-64,CB:F9:EE:AD:DA:38,2024-09-12 10:21:03,1.8,1,0,1
-60,F2:0B:6D:12:D2:41,2024-09-12 10:21:03,1.8,1,0,1
-67,FB:E4:DE:81:2E:36,2024-09-12 10:21:03,1.8,1,0,1
-59,EA:25:00:4F:3C:4D,2024-09-12 10:21:03,1.8,1,0,1
-72,E2:BB:32:6A:FC:01,2024-09-12 10:21:04,1.8,1,0,1
-68,FA:91:73:AF:B5:AA,2024-09-12 10:21:04,1.8,1,0,1
-69,DE:E7:A8:C4:50:E7,2024-09-12 10:21:05,1.8,1,0,1
-73,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:05,1.8,1,0,1
-66,ED:4F:A6:06:39:7A,2024-09-12 10:21:06,1.8,1,0,1
-66,CB:08:AA:AA:C9:C6,2024-09-12 10:21:06,1.8,1,0,1
-61,CB:F9:EE:AD:DA:38,2024-09-12 10:21:07,1.8,1,0,1
-63,F2:0B:6D:12:D2:41,2024-09-12 10:21:07,1.8,1,0,1
-67,C5:90:D6:2C:5E:01,2024-09-12 10:21:07,1.8,1,0,1
-62,E2:BB:32:6A:FC:01,2024-09-12 10:21:08,1.8,1,0,1
-65,FA:91:73:AF:B5:AA,2024-09-12 10:21:08,1.8,1,0,1
-62,EA:25:00:4F:3C:4D,2024-09-12 10:21:09,1.8,1,0,1
-61,DE:E7:A8:C4:50:E7,2024-09-12 10:21:09,1.8,1,0,1
-61,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:09,1.8,1,0,1
-65,F2:0B:6D:12:D2:41,2024-09-12 10:21:10,1.8,1,0,1
-68,ED:4F:A6:06:39:7A,2024-09-12 10:21:10,1.8,1,0,1
-66,CB:08:AA:AA:C9:C6,2024-09-12 10:21:10,1.8,1,0,1
-70,CB:F9:EE:AD:DA:38,2024-09-12 10:21:11,1.8,1,0,1
-55,EA:25:00:4F:3C:4D,2024-09-12 10:21:11,1.8,1,0,1
-67,DE:E7:A8:C4:50:E7,2024-09-12 10:21:11,1.8,1,0,1
-63,F2:0B:6D:12:D2:41,2024-09-12 10:21:12,1.8,1,0,1
-62,CB:F9:EE:AD:DA:38,2024-09-12 10:21:13,1.8,1,0,1
-64,EA:25:00:4F:3C:4D,2024-09-12 10:21:13,1.8,1,0,1
-63,C5:90:D6:2C:5E:01,2024-09-12 10:21:13,1.8,1,0,1
-61,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:13,1.8,1,0,1
-62,E2:BB:32:6A:FC:01,2024-09-12 10:21:14,1.8,1,0,1
-65,CB:08:AA:AA:C9:C6,2024-09-12 10:21:14,1.8,1,0,1
-64,FA:91:73:AF:B5:AA,2024-09-12 10:21:14,1.8,1,0,1
-62,FB:E4:DE:81:2E:36,2024-09-12 10:21:15,1.8,1,0,1
-56,EA:25:00:4F:3C:4D,2024-09-12 10:21:15,1.8,1,0,1
-65,DE:E7:A8:C4:50:E7,2024-09-12 10:21:15,1.8,1,0,1
-62,F2:0B:6D:12:D2:41,2024-09-12 10:21:16,1.8,1,0,1
-66,ED:4F:A6:06:39:7A,2024-09-12 10:21:16,1.8,1,0,1
-60,CB:F9:EE:AD:DA:38,2024-09-12 10:21:17,1.8,1,0,1
-62,EA:25:00:4F:3C:4D,2024-09-12 10:21:17,1.8,1,0,1
-62,DE:E7:A8:C4:50:E7,2024-09-12 10:21:17,1.8,1,0,1
-62,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:17,1.8,1,0,1
-72,E2:BB:32:6A:FC:01,2024-09-12 10:21:18,1.8,1,0,1
-63,FA:91:73:AF:B5:AA,2024-09-12 10:21:18,1.8,1,0,1
-64,FB:E4:DE:81:2E:36,2024-09-12 10:21:19,1.8,1,0,1
-53,C5:90:D6:2C:5E:01,2024-09-12 10:21:19,1.8,1,0,1
-70,DE:E7:A8:C4:50:E7,2024-09-12 10:21:19,1.8,1,0,1
-71,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:19,1.8,1,0,1
-62,F2:0B:6D:12:D2:41,2024-09-12 10:21:20,1.8,1,0,1
-64,ED:4F:A6:06:39:7A,2024-09-12 10:21:20,1.8,1,0,1
-60,CB:F9:EE:AD:DA:38,2024-09-12 10:21:21,1.8,1,0,1
-62,EA:25:00:4F:3C:4D,2024-09-12 10:21:21,1.8,1,0,1
-61,F2:0B:6D:12:D2:41,2024-09-12 10:21:22,1.8,1,0,1
-61,ED:4F:A6:06:39:7A,2024-09-12 10:21:22,1.8,1,0,1
-63,CB:08:AA:AA:C9:C6,2024-09-12 10:21:22,1.8,1,0,1
-62,FA:91:73:AF:B5:AA,2024-09-12 10:21:22,1.8,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:21:23,1.8,1,0,1
-53,C5:90:D6:2C:5E:01,2024-09-12 10:21:23,1.8,1,0,1
-69,DE:E7:A8:C4:50:E7,2024-09-12 10:21:23,1.8,1,0,1
-74,EF:0D:1E:F2:0C:B2,2024-09-12 10:21:23,1.8,1,0,1
-64,E2:BB:32:6A:FC:01,2024-09-12 10:21:24,1.8,1,0,1
-66,CB:08:AA:AA:C9:C6,2024-09-12 10:21:24,1.8,1,0,1
-69,FA:91:73:AF:B5:AA,2024-09-12 10:21:24,1.8,1,0,1
-67,CB:F9:EE:AD:DA:38,2024-09-12 10:21:25,1.8,1,0,1
-61,EA:25:00:4F:3C:4D,2024-09-12 10:21:25,1.8,1,0,1
-73,F2:0B:6D:12:D2:41,2024-09-12 10:21:26,1.8,1,0,1
-66,ED:4F:A6:06:39:7A,2024-09-12 10:21:26,1.8,1,0,1
-85,C3:64:53:62:5D:58,2024-10-30 14:39:23,1.8,0,0,1
-77,F8:93:7C:30:08:2A,2024-10-30 14:39:23,1.8,0,0,1
-79,D1:8A:6B:17:30:48,2024-10-30 14:39:23,1.8,0,0,1
-85,FC:9B:04:14:EC:41,2024-10-30 14:39:23,1.8,0,0,1
-82,E1:35:8A:20:CA:4D,2024-10-30 14:39:23,1.8,0,0,1
-81,C8:18:05:35:AD:86,2024-10-30 14:39:23,1.8,0,0,1
-77,CA:2B:3D:A7:0C:C9,2024-10-30 14:39:24,1.8,0,0,1
-80,ED:7C:A0:C9:37:39,2024-10-30 14:39:25,1.8,0,0,1
-84,E7:C1:DC:F8:37:CB,2024-10-30 14:39:25,1.8,0,0,1
-81,D0:09:CD:48:8F:33,2024-10-30 14:39:25,1.8,0,0,1
-89,F2:C7:6C:15:14:53,2024-10-30 14:39:26,1.8,0,0,1
-74,E9:FF:E4:CA:81:83,2024-10-30 14:39:26,1.8,0,0,1
-83,ED:7C:A0:C9:37:39,2024-10-30 14:39:27,1.8,0,0,1
-87,D0:09:CD:48:8F:33,2024-10-30 14:39:27,1.8,0,0,1
-82,E1:35:8A:20:CA:4D,2024-10-30 14:39:27,1.8,0,0,1
-85,CA:6B:21:3F:49:82,2024-10-30 14:39:28,1.8,0,0,1
-84,F2:C7:6C:15:14:53,2024-10-30 14:39:28,1.8,0,0,1
-85,C3:64:53:62:5D:58,2024-10-30 14:39:29,1.8,0,0,1
-87,F8:93:7C:30:08:2A,2024-10-30 14:39:29,1.8,0,0,1
-84,D1:8A:6B:17:30:48,2024-10-30 14:39:29,1.8,0,0,1
-83,FC:9B:04:14:EC:41,2024-10-30 14:39:29,1.8,0,0,1
-86,C8:18:05:35:AD:86,2024-10-30 14:39:29,1.8,0,0,1
-87,CA:2B:3D:A7:0C:C9,2024-10-30 14:39:30,1.8,0,0,1
-87,ED:7C:A0:C9:37:39,2024-10-30 14:39:31,1.8,0,0,1
-91,E7:C1:DC:F8:37:CB,2024-10-30 14:39:31,1.8,0,0,1
-84,CA:6B:21:3F:49:82,2024-10-30 14:39:32,1.8,0,0,1
-83,C3:64:53:62:5D:58,2024-10-30 14:39:33,1.8,0,0,1
-85,FC:9B:04:14:EC:41,2024-10-30 14:39:33,1.8,0,0,1
-84,CA:2B:3D:A7:0C:C9,2024-10-30 14:39:34,1.8,0,0,1
-78,C3:64:53:62:5D:58,2024-10-30 14:39:35,1.8,0,0,1
-82,D1:8A:6B:17:30:48,2024-10-30 14:39:35,1.8,0,0,1
-86,E1:35:8A:20:CA:4D,2024-10-30 14:39:35,1.8,0,0,1
-78,E9:FF:E4:CA:81:83,2024-10-30 14:39:36,1.8,0,0,1
-85,ED:7C:A0:C9:37:39,2024-10-30 14:39:37,1.8,0,0,1
-81,D1:8A:6B:17:30:48,2024-10-30 14:39:37,1.8,0,0,1
-87,D0:09:CD:48:8F:33,2024-10-30 14:39:37,1.8,0,0,1
-79,ED:7C:A0:C9:37:39,2024-10-30 14:39:39,1.8,0,0,1
-86,FC:9B:04:14:EC:41,2024-10-30 14:39:39,1.8,0,0,1
-82,C8:18:05:35:AD:86,2024-10-30 14:39:39,1.8,0,0,1
-90,CA:6B:21:3F:49:82,2024-10-30 14:39:40,1.8,0,0,1
-86,F2:C7:6C:15:14:53,2024-10-30 14:39:40,1.8,0,0,1
-85,E7:C1:DC:F8:37:CB,2024-10-30 14:39:41,1.8,0,0,1
-83,C3:64:53:62:5D:58,2024-10-30 14:39:41,1.8,0,0,1
-90,F8:93:7C:30:08:2A,2024-10-30 14:39:41,1.8,0,0,1
-85,FC:9B:04:14:EC:41,2024-10-30 14:39:41,1.8,0,0,1
-84,C8:18:05:35:AD:86,2024-10-30 14:39:41,1.8,0,0,1
-76,E9:FF:E4:CA:81:83,2024-10-30 14:39:42,1.8,0,0,1
-82,F8:93:7C:30:08:2A,2024-10-30 14:39:43,1.8,0,0,1
-87,D0:09:CD:48:8F:33,2024-10-30 14:39:43,1.8,0,0,1
-83,C8:18:05:35:AD:86,2024-10-30 14:39:45,1.8,0,0,1
-88,F2:C7:6C:15:14:53,2024-10-30 14:39:46,1.8,0,0,1
-74,E9:FF:E4:CA:81:83,2024-10-30 14:39:46,1.8,0,0,1
-83,F8:93:7C:30:08:2A,2024-10-30 14:39:47,1.8,0,0,1
-84,D1:8A:6B:17:30:48,2024-10-30 14:39:47,1.8,0,0,1
-87,D0:09:CD:48:8F:33,2024-10-30 14:39:47,1.8,0,0,1
-88,FC:9B:04:14:EC:41,2024-10-30 14:39:47,1.8,0,0,1
-90,E1:35:8A:20:CA:4D,2024-10-30 14:39:47,1.8,0,0,1
-89,CA:2B:3D:A7:0C:C9,2024-10-30 14:39:48,1.8,0,0,1
-87,C3:64:53:62:5D:58,2024-10-30 14:39:49,1.8,0,0,1
-88,F2:C7:6C:15:14:53,2024-10-30 14:39:50,1.8,0,0,1
-77,E9:FF:E4:CA:81:83,2024-10-30 14:39:50,1.8,0,0,1
-82,F8:93:7C:30:08:2A,2024-10-30 14:39:51,1.8,0,0,1
-82,D1:8A:6B:17:30:48,2024-10-30 14:39:51,1.8,0,0,1
-86,FC:9B:04:14:EC:41,2024-10-30 14:39:51,1.8,0,0,1
-89,E1:35:8A:20:CA:4D,2024-10-30 14:39:51,1.8,0,0,1
-80,E7:C1:DC:F8:37:CB,2024-10-30 14:39:53,1.8,0,0,1
-89,F2:C7:6C:15:14:53,2024-10-30 14:39:54,1.8,0,0,1
-82,CA:2B:3D:A7:0C:C9,2024-10-30 14:39:54,1.8,0,0,1
-90,E7:C1:DC:F8:37:CB,2024-10-30 14:39:55,1.8,0,0,1
-87,D1:8A:6B:17:30:48,2024-10-30 14:39:55,1.8,0,0,1
-81,FC:9B:04:14:EC:41,2024-10-30 14:39:55,1.8,0,0,1
-84,C8:18:05:35:AD:86,2024-10-30 14:39:55,1.8,0,0,1
-81,E9:FF:E4:CA:81:83,2024-10-30 14:39:56,1.8,0,0,1
-83,C3:64:53:62:5D:58,2024-10-30 14:39:57,1.8,0,0,1
-79,D1:8A:6B:17:30:48,2024-10-30 14:39:57,1.8,0,0,1
-84,CA:2B:3D:A7:0C:C9,2024-10-30 14:39:58,1.8,0,0,1
-83,ED:7C:A0:C9:37:39,2024-10-30 14:39:59,1.8,0,0,1
-91,E7:C1:DC:F8:37:CB,2024-10-30 14:39:59,1.8,0,0,1
-77,E9:FF:E4:CA:81:83,2024-10-30 14:40:00,1.8,0,0,1
-84,C3:64:53:62:5D:58,2024-10-30 14:40:01,1.8,0,0,1
-83,F8:93:7C:30:08:2A,2024-10-30 14:40:01,1.8,0,0,1
-91,E1:35:8A:20:CA:4D,2024-10-30 14:40:01,1.8,0,0,1
-84,CA:6B:21:3F:49:82,2024-10-30 14:40:02,1.8,0,0,1
-87,F2:C7:6C:15:14:53,2024-10-30 14:40:02,1.8,0,0,1
-76,ED:7C:A0:C9:37:39,2024-10-30 14:40:03,1.8,0,0,1
-82,E7:C1:DC:F8:37:CB,2024-10-30 14:40:03,1.8,0,0,1
-90,CA:6B:21:3F:49:82,2024-10-30 14:40:04,1.8,0,0,1
-85,F2:C7:6C:15:14:53,2024-10-30 14:40:04,1.8,0,0,1
-83,C3:64:53:62:5D:58,2024-10-30 14:40:05,1.8,0,0,1
-86,D1:8A:6B:17:30:48,2024-10-30 14:40:05,1.8,0,0,1
-85,C8:18:05:35:AD:86,2024-10-30 14:40:05,1.8,0,0,1
-89,CA:2B:3D:A7:0C:C9,2024-10-30 14:40:06,1.8,0,0,1
-79,ED:7C:A0:C9:37:39,2024-10-30 14:40:07,1.8,0,0,1
-83,E7:C1:DC:F8:37:CB,2024-10-30 14:40:07,1.8,0,0,1
-80,D1:8A:6B:17:30:48,2024-10-30 14:40:07,1.8,0,0,1
-87,E1:35:8A:20:CA:4D,2024-10-30 14:40:07,1.8,0,0,1
-77,E9:FF:E4:CA:81:83,2024-10-30 14:40:08,1.8,0,0,1
-86,ED:7C:A0:C9:37:39,2024-10-30 14:40:09,1.8,0,0,1
-89,FC:9B:04:14:EC:41,2024-10-30 14:40:09,1.8,0,0,1
-88,C3:64:53:62:5D:58,2024-10-30 14:40:11,1.8,0,0,1
