RSSI-Value,MAC-Address,Timestamp,Distance
-19,E8:9B:11:7B:D7:0F,2024-09-12 09:46:23,0
-22,D1:EE:48:99:9E:08,2024-09-12 09:46:23,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:23,0
-22,E7:8C:00:9C:55:50,2024-09-12 09:46:24,0
-21,DE:4A:54:FD:8E:85,2024-09-12 09:46:25,0
-19,F5:D8:58:74:5F:29,2024-09-12 09:46:25,0
-30,F3:09:D1:F9:E5:4E,2024-09-12 09:46:26,0
-23,E0:CE:45:2B:3E:B8,2024-09-12 09:46:26,0
-24,EB:A1:FF:D8:65:FE,2024-09-12 09:46:26,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:46:27,0
-20,E0:BC:5B:2B:59:29,2024-09-12 09:46:27,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:27,0
-34,F3:09:D1:F9:E5:4E,2024-09-12 09:46:28,0
-26,E0:CE:45:2B:3E:B8,2024-09-12 09:46:28,0
-48,DE:4A:54:FD:8E:85,2024-09-12 09:46:53,0.3
-45,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:54,0.3
-44,E0:CE:45:2B:3E:B8,2024-09-12 09:46:54,0.3
-53,E0:BC:5B:2B:59:29,2024-09-12 09:46:55,0.3
-52,F5:D8:58:74:5F:29,2024-09-12 09:46:55,0.3
-42,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:55,0.3
-55,F3:09:D1:F9:E5:4E,2024-09-12 09:46:56,0.3
-46,E7:8C:00:9C:55:50,2024-09-12 09:46:56,0.3
-43,E8:9B:11:7B:D7:0F,2024-09-12 09:46:57,0.3
-55,D1:EE:48:99:9E:08,2024-09-12 09:46:57,0.3
-49,DE:4A:54:FD:8E:85,2024-09-12 09:46:57,0.3
-53,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:58,0.3
-46,E7:8C:00:9C:55:50,2024-09-12 09:46:58,0.3
-46,E8:9B:11:7B:D7:0F,2024-09-12 09:46:59,0.3
-56,D1:EE:48:99:9E:08,2024-09-12 09:46:59,0.3
-43,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:00,0.3
-45,E7:8C:00:9C:55:50,2024-09-12 09:47:00,0.3
-58,DE:4A:54:FD:8E:85,2024-09-12 09:47:01,0.3
-71,E0:BC:5B:2B:59:29,2024-09-12 09:47:01,0.3
-49,F5:D8:58:74:5F:29,2024-09-12 09:47:01,0.3
-45,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:01,0.3
-52,F3:09:D1:F9:E5:4E,2024-09-12 09:47:02,0.3
-44,E0:CE:45:2B:3E:B8,2024-09-12 09:47:02,0.3
-48,EB:A1:FF:D8:65:FE,2024-09-12 09:47:02,0.3
-54,D1:EE:48:99:9E:08,2024-09-12 09:47:03,0.3
-46,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:04,0.3
-48,E7:8C:00:9C:55:50,2024-09-12 09:47:04,0.3
-44,E8:9B:11:7B:D7:0F,2024-09-12 09:47:05,0.3
-53,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:06,0.3
-45,E7:8C:00:9C:55:50,2024-09-12 09:47:06,0.3
-46,E8:9B:11:7B:D7:0F,2024-09-12 09:47:07,0.3
-48,DE:4A:54:FD:8E:85,2024-09-12 09:47:07,0.3
-56,E0:BC:5B:2B:59:29,2024-09-12 09:47:07,0.3
-50,F5:D8:58:74:5F:29,2024-09-12 09:47:07,0.3
-42,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:07,0.3
-52,F3:09:D1:F9:E5:4E,2024-09-12 09:47:08,0.3
