macAddress;timestampInMilliSeconds;lat;lng;type;id
F6:AC:25:90:4C:8C;1669220030304;47.3915764;8.5279368;AppleDevice;524
36:11:AD:3F:49:C7;1669220036693;47.3916354;8.5277562;AppleDevice;525
E7:DA:03:60:01:57;1669220036794;47.3916354;8.5277562;AirPods;526
74:39:C0:4B:70:E7;1669220027308;47.3915764;8.5279368;AppleDevice;527
7B:95:42:70:54:2F;1669220033908;47.3916015;8.5278509;AppleDevice;528
E1:74:24:1A:8B:F3;1669220034667;47.3916015;8.5278509;AirPods;529
7D:E5:5F:49:DF:4D;1669220029440;47.3915764;8.5279368;AirTag;530
E1:A1:28:38:1B:10;1669220028043;47.3915764;8.5279368;F48F928BC14833A8EA;531
EB:C0:E7:B3:B6:19;1669220026607;47.3915764;8.5279368;AppleDevice;532
C3:6E:BF:AA:84:54;1669220028067;47.3915764;8.5279368;Desk 3876;533
1B:0F:DE:CD:45:B4;1669220033224;47.3916015;8.5278509;AppleDevice;534
62:48:DB:21:D5:58;1669220036721;47.3916354;8.5277562;Unknown;535
04:5B:91:21:FF:3E;1669220030254;47.3915764;8.5279368;AppleDevice;536
72:9D:90:D0:92:BB;1669220036704;47.3916354;8.5277562;Galaxy SmartTag+;537
64:92:E2:6C:23:90;1669220034635;47.3916015;8.5278509;Chipolo ONE Spot;538
04:52:C7:FC:9B:A0;1669220033980;47.3916015;8.5278509;LE-Bose Revolve SoundLink;539
C4:13:0C:37:2F:23;1669220028013;47.3915764;8.5279368;Coffee Lamp;540
74:20:14:E7:93:DB;1669220030227;47.3915764;8.5279368;AppleDevice;541
07:B7:1C:04:F7:26;1669220026572;47.3915764;8.5279368;Unknown;542
F1:39:BF:B2:3E:3E;1669220030223;47.3915764;8.5279368;AppleDevice;543
77:0C:B6:5F:A5:EA;1669220027275;47.3915764;8.5279368;Chipolo ONE Spot;544
42:C8:CB:55:2D:06;1669220026603;47.3915764;8.5279368;AppleDevice;545
90:DD:5D:D8:C6:0D;1669220030864;47.3915764;8.5279368;AppleDevice;546
3B:18:D9:80:42:A2;1669220026587;47.3915764;8.5279368;AppleDevice;547
70:B1:3D:C4:BC:A5;1669220026584;47.3915764;8.5279368;Unknown;548
34:51:37:A2:B9:68;1669220033234;47.3916015;8.5278509;Unknown;549
EC:81:93:6D:6A:EC;1669220037508;47.3916354;8.5277562;Unknown;550
D0:87:DB:64:D9:D5;1669220036718;47.3916354;8.5277562;AirPods;551
1B:81:E3:B0:F9:F9;1669220026590;47.3915764;8.5279368;AppleDevice;552
72:C2:2F:03:CE:F8;1669220028061;47.3915764;8.5279368;Unknown;553
68:CB:46:B7:4C:5D;1669220026568;47.3915764;8.5279368;AirPods;554
50:96:D4:74:66:70;1669220028033;47.3915764;8.5279368;AppleDevice;555
7B:77:4E:B2:9B:CB;1669220035375;47.3916015;8.5278509;AppleDevice;556
7E:55:46:2D:D0:82;1669220038287;47.3916354;8.5277562;AppleDevice;557
F3:33:AB:98:E6:33;1669220034650;47.3916015;8.5278509;90676467952C30A8E9;558
6E:2E:99:4D:F3:9A;1669220026554;47.3915764;8.5279368;AppleDevice;559
44:C6:5D:87:FC:4D;1669220029555;47.3915764;8.5279368;AppleDevice;560
68:72:C3:07:7B:41;1669220063108;47.3918286;8.5273331;Unknown;561
41:D5:36:93:5A:01;1669220056544;47.3917672;8.5275026;AirTag;562
4C:1F:C7:A6:26:CA;1669220060155;47.3918078;8.5274174;AirPods;563
