macAddress;timestampInMilliSeconds;lat;lng;type;id
14:99:E2:21:B6:2B;1669888115310;47.3918768;8.5287524;AppleDevice;229
90:DD:5D:D8:C6:0D;1669888121455;47.391819;8.5287222;AppleDevice;230
64:90:C1:99:DD:06;1669888122787;47.391819;8.5287222;Unknown;231
68:E1:F9:2E:01:84;1669888121442;47.391819;8.5287222;AirPods;232
18:8C:C3:6A:E7:C9;1669888121478;47.391819;8.5287222;AppleDevice;233
D8:E0:E1:A3:A3:68;1669888117906;47.3918768;8.5287524;Unknown;234
03:7B:17:77:3E:E5;1669888121506;47.391819;8.5287222;AppleDevice;235
59:31:66:BE:06:42;1669888115412;47.3918768;8.5287524;Chipolo ONE Spot;236
47:1D:60:17:5C:71;1669888119220;47.3918768;8.5287524;Chipolo ONE Spot;237
88:C6:26:C5:0F:7E;1669888116826;47.3918768;8.5287524;Unknown;238
EC:97:74:63:19:95;1669888125184;47.3917616;8.5286901;AppleDevice;239
35:B7:01:27:D0:D8;1669888121447;47.391819;8.5287222;AppleDevice;240
D0:D2:B0:7F:81:4B;1669888122783;47.391819;8.5287222;AppleDevice;241
2B:CE:3C:70:3B:AA;1669888116805;47.3918768;8.5287524;Unknown;242
00:C3:F4:F7:30:5D;1669888117894;47.3918768;8.5287524;Unknown;243
46:DD:0E:C5:95:FC;1669888121470;47.391819;8.5287222;AirTag;244
F3:17:61:0E:63:32;1669888116769;47.3918768;8.5287524;Unknown;245
4E:C0:CF:1D:6E:D8;1669888115426;47.3918768;8.5287524;AirPods;246
D0:D0:03:1B:4B:69;1669888116716;47.3918768;8.5287524;[TV] Samsung 7 Series (50);247
67:56:17:6B:5B:96;1669888124012;47.3917616;8.5286901;AirPods;248
67:53:C6:24:2B:E0;1669888122778;47.391819;8.5287222;Chipolo ONE Spot;249
24:4B:03:30:19:5C;1669888124019;47.3917616;8.5286901;Unknown;250
CB:6F:F8:3F:15:90;1669888116735;47.3918768;8.5287524;Tile;251
24:4B:03:36:E4:43;1669888116788;47.3918768;8.5287524;Unknown;252
50:0D:9E:48:62:55;1669888115423;47.3918768;8.5287524;AppleDevice;253
4E:73:B2:C4:BE:71;1669888115367;47.3918768;8.5287524;Unknown;254
C0:28:8D:47:4E:B7;1669888115395;47.3918768;8.5287524;Unknown;255
C0:28:8D:34:08:23;1669888115429;47.3918768;8.5287524;Unknown;256
07:15:8E:3B:72:95;1669888121436;47.391819;8.5287222;AppleDevice;257
C7:AD:44:F5:5E:42;1669888124034;47.3917616;8.5286901;AppleDevice;258
80:47:86:8B:C6:35;1669888121482;47.391819;8.5287222;Unknown;259
0D:8A:57:3D:C2:55;1669888116796;47.3918768;8.5287524;Unknown;260
CE:C3:FE:1A:A6:1B;1669888125156;47.3917616;8.5286901;AppleDevice;261
D4:9D:C0:79:7E:EF;1669888115403;47.3918768;8.5287524;[TV] Samsung Q80 Series (55);262
C5:00:28:6C:25:BE;1669888116821;47.3918768;8.5287524;AppleDevice;263
FE:AA:B7:2F:F1:E7;1669888115382;47.3918768;8.5287524;AppleDevice;264
D5:54:7F:90:11:81;1669888121475;47.391819;8.5287222;AirTag;265
7C:2A:16:CB:C1:FB;1669888117882;47.3918768;8.5287524;Chipolo ONE Spot;266
E0:D5:0E:80:5A:F6;1669888122735;47.391819;8.5287222;AppleDevice;267
74:A5:48:DE:25:CA;1669888115346;47.3918768;8.5287524;Chipolo ONE Spot;268
51:19:26:93:8C:E8;1669888116779;47.3918768;8.5287524;AirPods;269
6C:67:37:26:4B:92;1669888149235;47.3914788;8.5284465;AppleDevice;270
40:C1:C6:A8:F9:3A;1669888146832;47.3915371;8.5284937;Chipolo ONE Spot;271
35:2A:BF:1E:5E:93;1669888145429;47.3915371;8.5284937;AppleDevice;272
46:9E:51:F0:93:DF;1669888146867;47.3915371;8.5284937;Unknown;273
F3:33:A2:7C:C2:DE;1669888147897;47.3914788;8.5284465;B4E55332BDE630AEE9;274
60:A8:81:92:07:EE;1669888149249;47.3914788;8.5284465;Chipolo ONE Spot;275
20:E1:15:B8:24:76;1669888152816;47.3914788;8.5284465;Unknown;276
1F:52:14:16:D9:91;1669888145447;47.3915371;8.5284937;Unknown;277
90:DD:5D:C5:43:59;1669888145387;47.3915371;8.5284937;AppleDevice;278
FC:F1:36:CE:A6:88;1669888146853;47.3915371;8.5284937;Unknown;279
13:67:C5:C4:CC:42;1669888151688;47.3914788;8.5284465;AppleDevice;280
28:FF:3C:B5:79:28;1669888149242;47.3914788;8.5284465;AppleDevice;281
DB:EE:05:2C:9F:97;1669888155186;47.3914347;8.5283724;Tile;282
70:73:CB:E9:2D:25;1669888145393;47.3915371;8.5284937;AppleDevice;283
FC:03:9F:50:61:BD;1669888147972;47.3914788;8.5284465;Unknown;284
7F:71:07:37:4E:45;1669888153868;47.3914347;8.5283724;Chipolo ONE Spot;285
46:73:89:74:CA:AA;1669888153898;47.3914347;8.5283724;LE-Bose QC45;286
90:DD:5D:D8:C6:0D;1669888151661;47.3914788;8.5284465;AppleDevice;287
5A:65:D7:00:63:EC;1669888152843;47.3914788;8.5284465;Chipolo ONE Spot;288
70:B1:3D:C4:BC:A5;1669888152862;47.3914788;8.5284465;Unknown;289
0F:FE:7A:35:4F:A1;1669888146861;47.3915371;8.5284937;Unknown;290
EE:81:A2:BB:AA:4E;1669888147966;47.3914788;8.5284465;AppleDevice;291
0E:CE:2D:85:C4:4A;1669888152869;47.3914788;8.5284465;AppleDevice;292
35:B7:01:27:D0:D8;1669888151666;47.3914788;8.5284465;AppleDevice;293
74:32:91:B5:43:75;1669888152858;47.3914788;8.5284465;Chipolo ONE Spot;294
D0:D2:B0:98:4E:B5;1669888151684;47.3914788;8.5284465;AppleDevice;295
2B:CE:3C:70:3B:AA;1669888145421;47.3915371;8.5284937;Unknown;296
00:37:1E:7B:48:8B;1669888149217;47.3914788;8.5284465;AppleDevice;297
D0:D0:03:1B:4B:69;1669888145366;47.3915371;8.5284937;[TV] Samsung 7 Series (50);298
E7:E7:CE:18:F8:D6;1669888145330;47.3915371;8.5284937;F8B3C54EBD7333A3E9;299
4F:CB:92:34:DC:6A;1669888155227;47.3914347;8.5283724;Chipolo ONE Spot;300
50:0D:9E:48:62:55;1669888151640;47.3914788;8.5284465;AppleDevice;301
52:59:95:22:8A:17;1669888152836;47.3914788;8.5284465;AppleDevice;302
02:87:F1:FE:BC:06;1669888153912;47.3914347;8.5283724;AppleDevice;303
EC:81:93:7A:BC:76;1669888152848;47.3914788;8.5284465;Unknown;304
4A:65:A2:D1:93:86;1669888149194;47.3914788;8.5284465;AppleDevice;305
64:D2:C4:DF:AA:E5;1669888152830;47.3914788;8.5284465;AppleDevice;306
68:B8:AE:03:36:FE;1669888155199;47.3914347;8.5283724;Unknown;307
EA:37:2C:D8:90:7B;1669888151676;47.3914788;8.5284465;Chipolo ONE Spot;308
F6:1D:4F:92:DB:F3;1669888147947;47.3914788;8.5284465;AppleDevice;309
50:DE:06:A1:4A:63;1669888151671;47.3914788;8.5284465;AppleDevice;310
25:95:C2:B7:9E:EF;1669888151680;47.3914788;8.5284465;AppleDevice;311
4E:49:A5:D2:F9:BC;1669888145442;47.3915371;8.5284937;AppleDevice;312
00:5B:29:37:DD:E6;1669888153887;47.3914347;8.5283724;Unknown;313
